,settlementDate,settlementPeriod,solar,wind_off,wind_on
2018063003,2018-06-30,3,0,2105.917,2620.373
2018063002,2018-06-30,2,0,2125.894,2512.133
2018063001,2018-06-30,1,0,2125.894,2512.133
2018070148,2018-07-01,48,0,3476.493,3612.446
2018070147,2018-07-01,47,0,3476.493,3612.446
2018070146,2018-07-01,46,0,3554.292,3797.002
2018070145,2018-07-01,45,63,3554.292,3797.002
2018070144,2018-07-01,44,125,3529.223,3817.14
2018070143,2018-07-01,43,394,3529.223,3817.14
2018070142,2018-07-01,42,662,3519.865,3819.647
2018070141,2018-07-01,41,1117,3519.865,3819.647
2018070140,2018-07-01,40,1572,3461.574,3835.104
2018070139,2018-07-01,39,2122,3461.574,3835.104
2018070138,2018-07-01,38,2672,3337.46,3712.572
2018070137,2018-07-01,37,3292,3337.46,3712.572
2018070136,2018-07-01,36,3912,3257.194,3556.797
2018070135,2018-07-01,35,4519,3257.194,3556.797
2018070134,2018-07-01,34,5125,3187.729,3492.45
2018070133,2018-07-01,33,5642,3187.729,3492.45
2018070132,2018-07-01,32,6159,3158.778,3447.272
2018070131,2018-07-01,31,6522,3158.778,3447.272
2018070130,2018-07-01,30,6885,3155.26,3374.819
2018070129,2018-07-01,29,7110,3155.26,3374.819
2018070128,2018-07-01,28,7335,3128.346,3167.757
2018070127,2018-07-01,27,7374,3128.346,3167.757
2018070126,2018-07-01,26,7413,3117.652,3006.309
2018070125,2018-07-01,25,7202,3117.652,3006.309
2018070124,2018-07-01,24,6991,3095.67,2799.832
2018070123,2018-07-01,23,6582,3095.67,2799.832
2018070122,2018-07-01,22,6173,3089.156,2583.452
2018070121,2018-07-01,21,5631,3089.156,2583.452
2018070120,2018-07-01,20,5088,3107.679,2638.033
2018070119,2018-07-01,19,4440,3107.679,2638.033
2018070118,2018-07-01,18,3791,3106.554,2631.613
2018070117,2018-07-01,17,3123,3106.554,2631.613
2018070116,2018-07-01,16,2455,3136.593,2680.106
2018070115,2018-07-01,15,1869,3136.593,2680.106
2018070114,2018-07-01,14,1282,3169.704,2806.734
2018070113,2018-07-01,13,845,3169.704,2806.734
2018070112,2018-07-01,12,408,3171.746,2847.112
2018070111,2018-07-01,11,219,3171.746,2847.112
2018070110,2018-07-01,10,29,3220.039,2943.904
2018070109,2018-07-01,9,15,3220.039,2943.904
2018070108,2018-07-01,8,0,3314.978,3089.307
2018070107,2018-07-01,7,0,3314.978,3089.307
2018070106,2018-07-01,6,0,3401.062,3276.293
2018070105,2018-07-01,5,0,3401.062,3276.293
2018070104,2018-07-01,4,0,3432.956,3475.487
2018070103,2018-07-01,3,0,3432.956,3475.487
2018070102,2018-07-01,2,0,3981.381,3938.897
2018070101,2018-07-01,1,0,3981.381,3938.897
2018070248,2018-07-02,48,0,2709.054,2681.277
2018070247,2018-07-02,47,0,2709.054,2681.277
2018070246,2018-07-02,46,0,2850.411,2825.414
2018070245,2018-07-02,45,105,2850.411,2825.414
2018070244,2018-07-02,44,209,2829.695,2780.353
2018070243,2018-07-02,43,597,2829.695,2780.353
2018070242,2018-07-02,42,985,2809.578,2737.875
2018070241,2018-07-02,41,1570,2809.578,2737.875
2018070240,2018-07-02,40,2154,2791.92,2696.25
2018070239,2018-07-02,39,2796,2791.92,2696.25
2018070238,2018-07-02,38,3438,2637.585,2575.475
2018070237,2018-07-02,37,4122,2637.585,2575.475
2018070236,2018-07-02,36,4806,2477.379,2463.657
2018070235,2018-07-02,35,5468,2477.379,2463.657
2018070234,2018-07-02,34,6129,2361.315,2365.838
2018070233,2018-07-02,33,6638,2361.315,2365.838
2018070232,2018-07-02,32,7146,2247.854,2389.859
2018070231,2018-07-02,31,7445,2247.854,2389.859
2018070230,2018-07-02,30,7744,2131.771,2417.583
2018070229,2018-07-02,29,7876,2131.771,2417.583
2018070228,2018-07-02,28,8008,2015.035,2448.484
2018070227,2018-07-02,27,7897,2015.035,2448.484
2018070226,2018-07-02,26,7785,1969.972,2355.182
2018070225,2018-07-02,25,7446,1969.972,2355.182
2018070224,2018-07-02,24,7106,1927.131,2265.56
2018070223,2018-07-02,23,6638,1927.131,2265.56
2018070222,2018-07-02,22,6170,1793.637,2032.415
2018070221,2018-07-02,21,5538,1793.637,2032.415
2018070220,2018-07-02,20,4906,1865.501,2011.519
2018070219,2018-07-02,19,4190,1865.501,2011.519
2018070218,2018-07-02,18,3473,1976.464,2012.649
2018070217,2018-07-02,17,2830,1976.464,2012.649
2018070216,2018-07-02,16,2186,2117.726,2088.427
2018070215,2018-07-02,15,1709,2117.726,2088.427
2018070214,2018-07-02,14,1232,2281.695,2204.46
2018070213,2018-07-02,13,839,2281.695,2204.46
2018070212,2018-07-02,12,445,2447.239,2293.962
2018070211,2018-07-02,11,241,2447.239,2293.962
2018070210,2018-07-02,10,37,2573.088,2398.51
2018070209,2018-07-02,9,19,2573.088,2398.51
2018070208,2018-07-02,8,0,2787.486,2579.639
2018070207,2018-07-02,7,0,2787.486,2579.639
2018070206,2018-07-02,6,0,2971.535,2773.077
2018070205,2018-07-02,5,0,2971.535,2773.077
2018070204,2018-07-02,4,0,3195.513,3059.187
2018070203,2018-07-02,3,0,3195.513,3059.187
2018070202,2018-07-02,2,0,3359.484,3396.922
2018070201,2018-07-02,1,0,3359.484,3396.922
2018070348,2018-07-03,48,0,1615.56,1788.538
2018070347,2018-07-03,47,0,1615.56,1788.538
2018070346,2018-07-03,46,0,1631.905,1739.653
2018070345,2018-07-03,45,60,1631.905,1739.653
2018070344,2018-07-03,44,119,1692.867,1770.3
2018070343,2018-07-03,43,413,1692.867,1770.3
2018070342,2018-07-03,42,707,1775.833,1785.682
2018070341,2018-07-03,41,1249,1775.833,1785.682
2018070340,2018-07-03,40,1791,1805.539,1780.599
2018070339,2018-07-03,39,2431,1805.539,1780.599
2018070338,2018-07-03,38,3071,1799.362,1797.81
2018070337,2018-07-03,37,3740,1799.362,1797.81
2018070336,2018-07-03,36,4409,1776.952,1788.461
2018070335,2018-07-03,35,5047,1776.952,1788.461
2018070334,2018-07-03,34,5684,1730.478,1761.356
2018070333,2018-07-03,33,6204,1730.478,1761.356
2018070332,2018-07-03,32,6724,1661.284,1724.178
2018070331,2018-07-03,31,7066,1661.284,1724.178
2018070330,2018-07-03,30,7408,1585.154,1668.181
2018070329,2018-07-03,29,7550,1585.154,1668.181
2018070328,2018-07-03,28,7691,1549.755,1660.385
2018070327,2018-07-03,27,7669,1549.755,1660.385
2018070326,2018-07-03,26,7646,1609.755,1665.103
2018070325,2018-07-03,25,7448,1609.755,1665.103
2018070324,2018-07-03,24,7249,1676.503,1704.416
2018070323,2018-07-03,23,6846,1676.503,1704.416
2018070322,2018-07-03,22,6443,1740.918,1712.738
2018070321,2018-07-03,21,5852,1740.918,1712.738
2018070320,2018-07-03,20,5260,1792.167,1708.458
2018070319,2018-07-03,19,4599,1792.167,1708.458
2018070318,2018-07-03,18,3938,1891.004,1728.453
2018070317,2018-07-03,17,3284,1891.004,1728.453
2018070316,2018-07-03,16,2629,2016.039,1782.284
2018070315,2018-07-03,15,1994,2016.039,1782.284
2018070314,2018-07-03,14,1358,2102.217,1859.318
2018070313,2018-07-03,13,883,2102.217,1859.318
2018070312,2018-07-03,12,407,2208.683,1940.802
2018070311,2018-07-03,11,215,2208.683,1940.802
2018070310,2018-07-03,10,22,2336.46,2056.287
2018070309,2018-07-03,9,11,2336.46,2056.287
2018070308,2018-07-03,8,0,2474.262,2201.177
2018070307,2018-07-03,7,0,2474.262,2201.177
2018070306,2018-07-03,6,0,2609.864,2369.472
2018070305,2018-07-03,5,0,2609.864,2369.472
2018070304,2018-07-03,4,0,2710.963,2530.803
2018070303,2018-07-03,3,0,2710.963,2530.803
2018070302,2018-07-03,2,0,2568.069,2548.909
2018070301,2018-07-03,1,0,2568.069,2548.909
2018070448,2018-07-04,48,0,150.929,651.35
2018070447,2018-07-04,47,0,150.929,651.35
2018070446,2018-07-04,46,0,174.304,672.436
2018070445,2018-07-04,45,50,174.304,672.436
2018070444,2018-07-04,44,100,191.76,708.544
2018070443,2018-07-04,43,335,191.76,708.544
2018070442,2018-07-04,42,569,211.515,766.218
2018070441,2018-07-04,41,972,211.515,766.218
2018070440,2018-07-04,40,1375,233.153,810.297
2018070439,2018-07-04,39,1831,233.153,810.297
2018070438,2018-07-04,38,2286,255.55,829.517
2018070437,2018-07-04,37,2799,255.55,829.517
2018070436,2018-07-04,36,3312,272.53,847.491
2018070435,2018-07-04,35,3849,272.53,847.491
2018070434,2018-07-04,34,4385,270.91,853.124
2018070433,2018-07-04,33,4780,270.91,853.124
2018070432,2018-07-04,32,5175,254.407,816.116
2018070431,2018-07-04,31,5346,254.407,816.116
2018070430,2018-07-04,30,5517,241.178,794.126
2018070429,2018-07-04,29,5575,241.178,794.126
2018070428,2018-07-04,28,5632,243.326,783.311
2018070427,2018-07-04,27,5567,243.326,783.311
2018070426,2018-07-04,26,5502,301.946,773.372
2018070425,2018-07-04,25,5296,301.946,773.372
2018070424,2018-07-04,24,5089,370.09,787.925
2018070423,2018-07-04,23,4784,370.09,787.925
2018070422,2018-07-04,22,4479,447.263,818.24
2018070421,2018-07-04,21,4046,447.263,818.24
2018070420,2018-07-04,20,3612,541.001,871.221
2018070419,2018-07-04,19,3132,541.001,871.221
2018070418,2018-07-04,18,2652,674.213,930.739
2018070417,2018-07-04,17,2191,674.213,930.739
2018070416,2018-07-04,16,1729,839.97,1009.042
2018070415,2018-07-04,15,1315,839.97,1009.042
2018070414,2018-07-04,14,901,907.133,1124.652
2018070413,2018-07-04,13,593,907.133,1124.652
2018070412,2018-07-04,12,285,945.1,1236.089
2018070411,2018-07-04,11,151,945.1,1236.089
2018070410,2018-07-04,10,17,963.41,1355.015
2018070409,2018-07-04,9,9,963.41,1355.015
2018070408,2018-07-04,8,0,1073.057,1523.264
2018070407,2018-07-04,7,0,1073.057,1523.264
2018070406,2018-07-04,6,0,1212.846,1671.645
2018070405,2018-07-04,5,0,1212.846,1671.645
2018070404,2018-07-04,4,0,1374.628,1841.795
2018070403,2018-07-04,3,0,1374.628,1841.795
2018070402,2018-07-04,2,0,1534.571,1863.739
2018070401,2018-07-04,1,0,1534.571,1863.739
2018070548,2018-07-05,48,0,427.356,1145.442
2018070547,2018-07-05,47,0,427.356,1145.442
2018070546,2018-07-05,46,0,518.952,1384.773
2018070545,2018-07-05,45,51,518.952,1384.773
2018070544,2018-07-05,44,101,605.065,1576.884
2018070543,2018-07-05,43,365,605.065,1576.884
2018070542,2018-07-05,42,628,683.078,1828.115
2018070541,2018-07-05,41,1122,683.078,1828.115
2018070540,2018-07-05,40,1615,754.706,2030.385
2018070539,2018-07-05,39,2192,754.706,2030.385
2018070538,2018-07-05,38,2768,802.529,2135.8
2018070537,2018-07-05,37,3377,802.529,2135.8
2018070536,2018-07-05,36,3986,807.876,2173.737
2018070535,2018-07-05,35,4600,807.876,2173.737
2018070534,2018-07-05,34,5214,809.59,2197.588
2018070533,2018-07-05,33,5697,809.59,2197.588
2018070532,2018-07-05,32,6179,699.739,2065.142
2018070531,2018-07-05,31,6489,699.739,2065.142
2018070530,2018-07-05,30,6799,560.73,1922.474
2018070529,2018-07-05,29,6989,560.73,1922.474
2018070528,2018-07-05,28,7178,441.965,1770.244
2018070527,2018-07-05,27,7162,441.965,1770.244
2018070526,2018-07-05,26,7145,348.559,1648.563
2018070525,2018-07-05,25,6877,348.559,1648.563
2018070524,2018-07-05,24,6609,280.941,1575.544
2018070523,2018-07-05,23,6152,280.941,1575.544
2018070522,2018-07-05,22,5694,249.855,1599.516
2018070521,2018-07-05,21,5121,249.855,1599.516
2018070520,2018-07-05,20,4547,220.772,1627.949
2018070519,2018-07-05,19,3892,220.772,1627.949
2018070518,2018-07-05,18,3237,203.874,1595.398
2018070517,2018-07-05,17,2602,203.874,1595.398
2018070516,2018-07-05,16,1966,201.262,1549.463
2018070515,2018-07-05,15,1464,201.262,1549.463
2018070514,2018-07-05,14,962,202.473,1517.954
2018070513,2018-07-05,13,622,202.473,1517.954
2018070512,2018-07-05,12,282,190.371,1501.797
2018070511,2018-07-05,11,149,190.371,1501.797
2018070510,2018-07-05,10,15,174.483,1477.879
2018070509,2018-07-05,9,8,174.483,1477.879
2018070508,2018-07-05,8,0,172.553,1378.916
2018070507,2018-07-05,7,0,172.553,1378.916
2018070506,2018-07-05,6,0,169.563,1197.362
2018070505,2018-07-05,5,0,169.563,1197.362
2018070504,2018-07-05,4,0,170.807,1056.001
2018070503,2018-07-05,3,0,170.807,1056.001
2018070502,2018-07-05,2,0,142.804,708.346
2018070501,2018-07-05,1,0,142.804,708.346
2018070648,2018-07-06,48,0,279.654,752.066
2018070647,2018-07-06,47,0,279.654,752.066
2018070646,2018-07-06,46,0,349.72,796.642
2018070645,2018-07-06,45,53,349.72,796.642
2018070644,2018-07-06,44,105,395.309,853.093
2018070643,2018-07-06,43,366,395.309,853.093
2018070642,2018-07-06,42,627,399.177,963.621
2018070641,2018-07-06,41,1103,399.177,963.621
2018070640,2018-07-06,40,1579,355.312,1062.159
2018070639,2018-07-06,39,2136,355.312,1062.159
2018070638,2018-07-06,38,2692,309.058,1131.216
2018070637,2018-07-06,37,3256,309.058,1131.216
2018070636,2018-07-06,36,3820,280.425,1182.781
2018070635,2018-07-06,35,4401,280.425,1182.781
2018070634,2018-07-06,34,4982,248.824,1182.661
2018070633,2018-07-06,33,5528,248.824,1182.661
2018070632,2018-07-06,32,6073,221.14,1145.246
2018070631,2018-07-06,31,6495,221.14,1145.246
2018070630,2018-07-06,30,6916,181.353,1025.906
2018070629,2018-07-06,29,7197,181.353,1025.906
2018070628,2018-07-06,28,7477,169.125,979.664
2018070627,2018-07-06,27,7539,169.125,979.664
2018070626,2018-07-06,26,7601,148.306,872.463
2018070625,2018-07-06,25,7396,148.306,872.463
2018070624,2018-07-06,24,7190,130.924,775.567
2018070623,2018-07-06,23,6753,130.924,775.567
2018070622,2018-07-06,22,6316,125.938,710.878
2018070621,2018-07-06,21,5691,125.938,710.878
2018070620,2018-07-06,20,5065,140.143,687.622
2018070619,2018-07-06,19,4356,140.143,687.622
2018070618,2018-07-06,18,3647,159.79,676.927
2018070617,2018-07-06,17,2971,159.79,676.927
2018070616,2018-07-06,16,2294,184.251,643.049
2018070615,2018-07-06,15,1714,184.251,643.049
2018070614,2018-07-06,14,1133,201.097,661.292
2018070613,2018-07-06,13,729,201.097,661.292
2018070612,2018-07-06,12,325,208.927,689.976
2018070611,2018-07-06,11,169,208.927,689.976
2018070610,2018-07-06,10,13,215.151,696.166
2018070609,2018-07-06,9,7,215.151,696.166
2018070608,2018-07-06,8,0,233.847,708.503
2018070607,2018-07-06,7,0,233.847,708.503
2018070606,2018-07-06,6,0,252.858,719.622
2018070605,2018-07-06,5,0,252.858,719.622
2018070604,2018-07-06,4,0,278.028,758.819
2018070603,2018-07-06,3,0,278.028,758.819
2018070602,2018-07-06,2,0,364.915,952.444
2018070601,2018-07-06,1,0,364.915,952.444
2018070748,2018-07-07,48,0,515.855,888.427
2018070747,2018-07-07,47,0,515.855,888.427
2018070746,2018-07-07,46,0,659.162,961.549
2018070745,2018-07-07,45,58,659.162,961.549
2018070744,2018-07-07,44,116,698.952,978.488
2018070743,2018-07-07,43,404,698.952,978.488
2018070742,2018-07-07,42,692,730.865,1073.21
2018070741,2018-07-07,41,1213,730.865,1073.21
2018070740,2018-07-07,40,1733,780.762,1191.025
2018070739,2018-07-07,39,2346,780.762,1191.025
2018070738,2018-07-07,38,2959,809.346,1252.863
2018070737,2018-07-07,37,3572,809.346,1252.863
2018070736,2018-07-07,36,4185,814.119,1274.623
2018070735,2018-07-07,35,4771,814.119,1274.623
2018070734,2018-07-07,34,5357,806.545,1276.763
2018070733,2018-07-07,33,5888,806.545,1276.763
2018070732,2018-07-07,32,6418,675.504,1190.427
2018070731,2018-07-07,31,6809,675.504,1190.427
2018070730,2018-07-07,30,7200,553.844,1080.584
2018070729,2018-07-07,29,7452,553.844,1080.584
2018070728,2018-07-07,28,7703,458.399,965.67
2018070727,2018-07-07,27,7761,458.399,965.67
2018070726,2018-07-07,26,7818,355.156,806.819
2018070725,2018-07-07,25,7596,355.156,806.819
2018070724,2018-07-07,24,7373,285.093,676.172
2018070723,2018-07-07,23,6925,285.093,676.172
2018070722,2018-07-07,22,6477,251.902,585.635
2018070721,2018-07-07,21,5862,251.902,585.635
2018070720,2018-07-07,20,5247,232.223,542.551
2018070719,2018-07-07,19,4537,232.223,542.551
2018070718,2018-07-07,18,3826,217.882,520.21
2018070717,2018-07-07,17,3121,217.882,520.21
2018070716,2018-07-07,16,2416,198.394,512.168
2018070715,2018-07-07,15,1806,198.394,512.168
2018070714,2018-07-07,14,1195,190.955,538.54
2018070713,2018-07-07,13,769,190.955,538.54
2018070712,2018-07-07,12,343,183.47,553.161
2018070711,2018-07-07,11,178,183.47,553.161
2018070710,2018-07-07,10,12,191.524,573.363
2018070709,2018-07-07,9,6,191.524,573.363
2018070708,2018-07-07,8,0,213.227,595.326
2018070707,2018-07-07,7,0,213.227,595.326
2018070706,2018-07-07,6,0,242.145,624.845
2018070705,2018-07-07,5,0,242.145,624.845
2018070704,2018-07-07,4,0,276.021,665.841
2018070703,2018-07-07,3,0,276.021,665.841
2018070702,2018-07-07,2,0,229.604,723.574
2018070701,2018-07-07,1,0,229.604,723.574
2018070848,2018-07-08,48,0,236.704,981.682
2018070847,2018-07-08,47,0,236.704,981.682
2018070846,2018-07-08,46,0,222.485,1025.001
2018070845,2018-07-08,45,49,222.485,1025.001
2018070844,2018-07-08,44,97,203.297,1129.055
2018070843,2018-07-08,43,363,203.297,1129.055
2018070842,2018-07-08,42,628,179.494,1289.613
2018070841,2018-07-08,41,1119,179.494,1289.613
2018070840,2018-07-08,40,1610,187.258,1491.509
2018070839,2018-07-08,39,2194,187.258,1491.509
2018070838,2018-07-08,38,2777,205.769,1615.243
2018070837,2018-07-08,37,3351,205.769,1615.243
2018070836,2018-07-08,36,3925,218.037,1754.969
2018070835,2018-07-08,35,4459,218.037,1754.969
2018070834,2018-07-08,34,4992,222.066,1852.492
2018070833,2018-07-08,33,5467,222.066,1852.492
2018070832,2018-07-08,32,5942,209.685,1849.521
2018070831,2018-07-08,31,6313,209.685,1849.521
2018070830,2018-07-08,30,6684,197.519,1823.753
2018070829,2018-07-08,29,6970,197.519,1823.753
2018070828,2018-07-08,28,7255,192.973,1794.32
2018070827,2018-07-08,27,7349,192.973,1794.32
2018070826,2018-07-08,26,7442,188.563,1696.361
2018070825,2018-07-08,25,7299,188.563,1696.361
2018070824,2018-07-08,24,7155,185.891,1587.814
2018070823,2018-07-08,23,6778,185.891,1587.814
2018070822,2018-07-08,22,6400,178.231,1485.441
2018070821,2018-07-08,21,5799,178.231,1485.441
2018070820,2018-07-08,20,5198,180.008,1330.717
2018070819,2018-07-08,19,4504,180.008,1330.717
2018070818,2018-07-08,18,3810,182.24,1181.95
2018070817,2018-07-08,17,3120,182.24,1181.95
2018070816,2018-07-08,16,2430,193.5,1063.946
2018070815,2018-07-08,15,1820,193.5,1063.946
2018070814,2018-07-08,14,1209,199.088,1054.82
2018070813,2018-07-08,13,775,199.088,1054.82
2018070812,2018-07-08,12,341,205.893,1051.195
2018070811,2018-07-08,11,177,205.893,1051.195
2018070810,2018-07-08,10,12,221.111,1023.448
2018070809,2018-07-08,9,6,221.111,1023.448
2018070808,2018-07-08,8,0,249.844,980.219
2018070807,2018-07-08,7,0,249.844,980.219
2018070806,2018-07-08,6,0,291.116,966.29
2018070805,2018-07-08,5,0,291.116,966.29
2018070804,2018-07-08,4,0,325.318,949.659
2018070803,2018-07-08,3,0,325.318,949.659
2018070802,2018-07-08,2,0,441.065,853.217
2018070801,2018-07-08,1,0,441.065,853.217
2018070948,2018-07-09,48,0,1791.54,1728.101
2018070947,2018-07-09,47,0,1791.54,1728.101
2018070946,2018-07-09,46,0,1768.501,1966.514
2018070945,2018-07-09,45,48,1768.501,1966.514
2018070944,2018-07-09,44,96,1846.711,2128.148
2018070943,2018-07-09,43,333,1846.711,2128.148
2018070942,2018-07-09,42,570,1911.521,2289.456
2018070941,2018-07-09,41,1012,1911.521,2289.456
2018070940,2018-07-09,40,1454,1945.7,2375.006
2018070939,2018-07-09,39,1984,1945.7,2375.006
2018070938,2018-07-09,38,2514,1813.815,2337.647
2018070937,2018-07-09,37,3061,1813.815,2337.647
2018070936,2018-07-09,36,3608,1594.865,2261.96
2018070935,2018-07-09,35,4101,1594.865,2261.96
2018070934,2018-07-09,34,4593,1262.765,2123.852
2018070933,2018-07-09,33,4986,1262.765,2123.852
2018070932,2018-07-09,32,5378,1009.038,1854.312
2018070931,2018-07-09,31,5648,1009.038,1854.312
2018070930,2018-07-09,30,5917,911.398,1640.535
2018070929,2018-07-09,29,6020,911.398,1640.535
2018070928,2018-07-09,28,6123,857.435,1480.115
2018070927,2018-07-09,27,6062,857.435,1480.115
2018070926,2018-07-09,26,6000,841.905,1392.914
2018070925,2018-07-09,25,5870,841.905,1392.914
2018070924,2018-07-09,24,5740,795.773,1320.098
2018070923,2018-07-09,23,5461,795.773,1320.098
2018070922,2018-07-09,22,5181,699.805,1241.293
2018070921,2018-07-09,21,4701,699.805,1241.293
2018070920,2018-07-09,20,4221,637.814,1193.604
2018070919,2018-07-09,19,3662,637.814,1193.604
2018070918,2018-07-09,18,3103,598.26,1169.164
2018070917,2018-07-09,17,2542,598.26,1169.164
2018070916,2018-07-09,16,1980,575.798,1170.215
2018070915,2018-07-09,15,1494,575.798,1170.215
2018070914,2018-07-09,14,1007,534.571,1148.051
2018070913,2018-07-09,13,649,534.571,1148.051
2018070912,2018-07-09,12,290,484.948,1123.399
2018070911,2018-07-09,11,149,484.948,1123.399
2018070910,2018-07-09,10,8,443.087,1084.182
2018070909,2018-07-09,9,4,443.087,1084.182
2018070908,2018-07-09,8,0,395.592,1054.218
2018070907,2018-07-09,7,0,395.592,1054.218
2018070906,2018-07-09,6,0,371.285,1067.941
2018070905,2018-07-09,5,0,371.285,1067.941
2018070904,2018-07-09,4,0,368.788,1090.858
2018070903,2018-07-09,3,0,368.788,1090.858
2018070902,2018-07-09,2,0,254.233,957.214
2018070901,2018-07-09,1,0,254.233,957.214
2018071048,2018-07-10,48,0,2206.469,1249.947
2018071047,2018-07-10,47,0,2206.469,1249.947
2018071046,2018-07-10,46,0,2310.104,1321.326
2018071045,2018-07-10,45,42,2310.104,1321.326
2018071044,2018-07-10,44,83,2354.004,1379.791
2018071043,2018-07-10,43,303,2354.004,1379.791
2018071042,2018-07-10,42,523,2382.095,1405.446
2018071041,2018-07-10,41,925,2382.095,1405.446
